Material,Process,Sub-process,Power,Velocity,powder flowrate,layer thickness,beam D,Hatch spacing,depth of meltpool,width of melt pool,length of melt pool,d/w,l/w,Other ratios,E (J/mm),E (J/mm3),density,Cp,k,melting T,minimum absorptivity,Y (wt%),Zn (wt%),Mg (wt%),Si (wt%),Al (wt%),Sn (wt%),Zr (wt%),W (wt%),Ti (wt%),V (wt%),Co (wt%),Cu (wt%),Ta (wt%),Nb (wt%),Ni (wt.%),Cr (wt.%),Fe (wt.%),Mn (wt%),Mo (wt.%),paper ID,paper,Dois
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,225,1940,,40,100,66,,,,,5.7,D/t=1.5; W/h=2,0.116,43.7,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,225,1940,,40,100,53,,,,,5.7,D/t=1.5; W/h=2.5,0.116,54.6,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,225,1940,,40,100,44,,,,,5.7,D/t=1.5; W/h=3,0.116,65.6,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1680,,40,100,347,,,,,5.4,D/t=2; W/h=0.5,0.208,15,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1680,,40,100,173,,,,,5.4,D/t=2; W/h=1,0.208,30,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1680,,40,100,116,,,,,5.4,D/t=2; W/h=1.5,0.208,45,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1680,,40,100,99,,,,,5.4,D/t=2; W/h=1.76,0.208,52.8,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1680,,40,100,87,,,,,5.4,D/t=2; W/h=2,0.208,60,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1680,,40,100,69,,,,,5.4,D/t=2; W/h=2.5,0.208,75.1,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1680,,40,100,58,,,,,5.4,D/t=2; W/h=3,0.208,90.1,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1180,,40,100,388,,,,,5,D/t=2.45; W/h=0.5,0.297,19.1,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1180,,40,100,194,,,,,5,D/t=2.45; W/h=1,0.297,38.2,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1180,,40,100,129,,,,,5,D/t=2.45; W/h=1.5,0.297,57.4,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1180,,40,100,110,,,,,5,D/t=2.45; W/h=1.76,0.297,67.3,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1180,,40,100,97,,,,,5,D/t=2.45; W/h=2,0.297,76.5,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1180,,40,100,78,,,,,5,D/t=2.45; W/h=2.5,0.297,95.6,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,1180,,40,100,65,,,,,5,D/t=2.45; W/h=3,0.297,114.7,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,345,1060,,40,100,429,,,,,4.5,D/t=2.5; W/h=0.5,0.325,19,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,345,1060,,40,100,214,,,,,4.5,D/t=2.5; W/h=1,0.325,38,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,345,1060,,40,100,143,,,,,4.5,D/t=2.5; W/h=1.5,0.325,57,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,345,1060,,40,100,122,,,,,4.5,D/t=2.5; W/h=1.76,0.325,66.8,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,345,1060,,40,100,107,,,,,4.5,D/t=2.5; W/h=2,0.325,75.9,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,345,1060,,40,100,86,,,,,4.5,D/t=2.5; W/h=2.5,0.325,94.9,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,345,1060,,40,100,71,,,,,4.5,D/t=2.5; W/h=3,0.325,113.9,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,800,,40,100,469,,,,,3.9,D/t=3; W/h=0.5,0.438,23.5,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,800,,40,100,235,,,,,3.9,D/t=3; W/h=1,0.438,46.6,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,800,,40,100,156,,,,,3.9,D/t=3; W/h=1.5,0.438,69.9,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,800,,40,100,133,,,,,3.9,D/t=3; W/h=1.76,0.438,82,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,800,,40,100,117,,,,,3.9,D/t=3; W/h=2,0.438,93.2,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,350,800,,40,100,94,,,,,3.9,D/t=3; W/h=2.5,0.438,116.5,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,340,560,,40,100,551,,,,,3.4,D/t=3.5; W/h=0.5,0.607,27.5,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,340,560,,40,100,276,,,,,3.4,D/t=3.5; W/h=1,0.607,55.1,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,340,560,,40,100,184,,,,,3.4,D/t=3.5; W/h=1.5,0.607,82.6,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,340,560,,40,100,157,,,,,3.4,D/t=3.5; W/h=1.76,0.607,97,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
IN625 (Inconel 625),Laser Powder Bed Fusion (LPBF),Density optimization using melt pool modeling and design of experiment,340,560,,40,100,138,,,,,3.4,D/t=3.5; W/h=2,0.607,110.2,8440,670,25.2,1623,,,,,,,,,,,,,,,3.15,58,20,5,,8,file6,Optimization of Laser Powder Bed Fusion Processing Using a Combination of Melt Pool Modeling and Design of Experiment Approaches: Density Control,10.3390/ma12040635
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,75,100,,50,70,50,27.3,34.3,50.8,0.8,1.48,depth_per_energy_mm_per_J=2.08; width_per_energy_mm_per_J=2.61,0.75,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,100,100,,50,70,50,53.6,55,88,,1.6,,1,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,125,100,,50,70,50,67.8,109.3,120.7,0.62,1.1,,1.25,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,150,100,,50,70,50,85.3,211.9,217.2,0.4,1.02,depth_per_energy_mm_per_J=3.25; width_per_energy_mm_per_J=8.07,1.5,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,125,50,,50,70,50,91.6,215.2,239.8,0.42,1.11,depth_per_energy_mm_per_J=2.09; width_per_energy_mm_per_J=4.92,2.5,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,125,200,,50,70,50,55,75,100,,1.33,,0.625,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,125,300,,50,70,50,49.8,78,91.2,0.63,1.17,depth_per_energy_mm_per_J=6.83; width_per_energy_mm_per_J=10.7,0.417,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,75,100,,50,70,50,28,35,,0.8,,,0.75,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,100,100,,50,70,50,45,76,,0.59,,,1,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,125,100,,50,70,50,60,95,,0.63,,,1.25,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,125,100,,50,70,50,61.3,95.5,106.5,0.64,1.12,,1.25,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,125,100,,50,70,50,67.8,109.3,120.7,0.62,1.1,,1.25,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
TiC/Inconel 718 composite,Selective Laser Melting (SLM),Laser powder bed fusion additive manufacturing,125,100,,50,70,50,73.1,124.1,132.2,0.59,1.07,,1.25,,8200,,,1573,0.72,,,,,0.3,,,,0.9,,,,,5.1,,18.4,17.7,,4.2,file7,Effects of laser processing parameters on thermal behavior and melting/solidification mechanism during selective laser melting of TiC/Inconel 718 composites,
Hastelloy X,Laser Powder Bed Fusion (LPBF),Single track deposition,150,600,,20; 40; 60,80,,"{'min': 25, 'max': 30, 'avg': 27.5}","{'min': 90, 'max': 100, 'avg': 95}",,0.29,,,0.25,,,,,,,,,,< 1,< 0.5,,,0.6 ± 0.4,< 0.15,,1.5 ± 1,< 0.5,,,Balance,21.75 ± 1.25,18.5 ± 1.5,< 1,9 ± 1,optlastec_2019_03_012,"An investigation into the effect of process parameters on melt pool geometry, cell spacing, and grain refinement during laser powder bed fusion",https://doi.org/10.1016/j.optlastec.2019.03.012
